customer_id,age,gender,tenure_months,contract_type,monthly_charges,total_charges,internet_service,phone_service,avg_monthly_gb_used,num_support_tickets,avg_monthly_minutes,satisfaction_score,payment_method,num_additional_services,last_interaction_date,churned,billing_complaint_count,competitor_offer_received,network_outage_hours,last_plan_change_days,charge_per_tenure,support_rate,tenure_x_charges,satisfaction_x_tickets,is_new_customer,is_high_spender,low_satisfaction,charges_to_total_ratio,gb_per_charge,minutes_per_charge
TC-004483,29.32269062,Male,7.355249588,Month-to-month,82.54,642.88,DSL,No,4.01,1,495.7,8.2,Bank transfer,0,25/06/2024,1,6,0,6.3,36.0,11.221916946865134,0.13595731702041597,607.1023009935201,8.2,0,1,0,0.1283909905425585,0.048582505451902104,6.005573055488248
TC-001147,25.5558737,Male,17.85636795,Month-to-month,50.55,882.22,No,Yes,2.17,2,198.2,6.0,Bank transfer,2,22/06/2024,0,2,0,1.9,86.0,2.8309228473307755,0.11200486042851733,902.6393998724999,12.0,0,0,0,0.057298632994037764,0.042927794263105834,3.9208704253214637
TC-002111,33.83828997,Male,10.55913906,One year,45.81,412.07,DSL,No,4.62,0,343.4,5.6,Mailed check,4,27/06/2024,0,1,0,5.0,21.0,4.33842188645255,0.0,483.7141603386,0.0,0,0,0,0.11117043220811999,0.1008513425016372,7.496179873390089
TC-000045,19.82217014,Male,1.0,Two year,57.97,85.57,DSL,No,3.08,1,109.8,5.0,Credit card,2,26/06/2024,0,2,0,4.7,3.0,57.97,1.0,57.97,5.0,1,0,0,0.6774570527053875,0.05313092979127135,1.894083146455063
TC-003939,36.75841009,Male,7.696504797,One year,72.92,649.35,Fiber optic,Yes,10.83,2,460.5,6.8,Mailed check,0,31/05/2024,1,1,1,6.3,20.0,9.474430527013157,0.2598582152225221,561.22912979724,13.6,0,0,0,0.1122969122969123,0.14851892484914975,6.315139879319802
TC-002493,34.60315766,Male,2.932351609,One year,57.53,346.81,DSL,No,8.89,2,184.0,6.9,Electronic check,2,13/06/2024,0,1,0,0.5,209.0,19.61906608451333,0.6820464482709311,168.69818806577,13.8,1,0,0,0.16588333669732708,0.15452807231009907,3.1983313054058753
TC-001892,42.09633405,Male,23.75752914,Month-to-month,86.31,1982.12,No,Yes,12.39,1,220.8,5.8,Credit card,4,29/05/2024,0,1,0,2.7,2.0,3.632953557223334,0.04209191932827405,2050.5123400734,5.8,0,1,0,0.043544285916089845,0.1435523114355231,2.5582203684393465
TC-001379,32.9157669,Female,2.869272663,One year,50.75,2.54,DSL,Yes,13.24,3,170.9,2.6,Bank transfer,4,02/06/2024,1,6,1,4.2,128.0,17.687409305652317,1.0455611412208266,145.61558764724998,7.800000000000001,1,0,1,19.980314960629922,0.2608866995073892,3.3674876847290642
TC-002440,18.0,Female,4.2766571,One year,35.41,62.35,DSL,No,29.61,3,0.0,7.5,Electronic check,2,14/06/2024,0,2,0,0.1,197.0,8.27983145995034,0.7014824733084164,151.436427911,22.5,1,0,0,0.5679230152365677,0.8362044620163797,0.0
TC-004994,50.50157589,Other,19.91029898,Two year,51.85,1042.98,DSL,Yes,7.51,1,248.2,5.2,Bank transfer,5,13/06/2024,0,2,0,4.7,44.0,2.604179879573059,0.0502252628654399,1032.349002113,5.2,0,0,0,0.049713321444323,0.14484088717454194,4.786885245901639
TC-000414,61.16515233,Female,1.493832725,Month-to-month,68.47,377.96,No,Yes,1.43,2,252.5,5.7,Credit card,0,11/06/2024,0,0,0,0.8,334.0,45.835118520381855,1.338837988035106,102.28272668075,11.4,1,0,0,0.1811567361625569,0.020885059149992696,3.6877464583029065
TC-004812,18.0,Female,11.66838961,Two year,71.83,993.62,Fiber optic,Yes,8.92,3,436.8,9.3,Bank transfer,3,16/06/2024,0,0,0,3.3,57.0,6.155948027175962,0.25710488767267003,838.1404256863,27.900000000000002,0,0,0,0.07229121797065276,0.12418209661701239,6.081024641514688
TC-001408,64.52000478,Female,39.01264798,One year,61.81,2444.47,DSL,Yes,5.38,4,348.4,3.5,Credit card,4,13/06/2024,0,3,0,3.8,191.0,1.584357976205234,0.10253085107298067,2411.3717716438,14.0,0,0,1,0.025285644740986803,0.087040931888044,5.636628377285228
TC-001721,49.69658697,Female,7.783119695,Month-to-month,92.73,857.95,No,Yes,47.46,4,160.6,8.9,Mailed check,4,13/06/2024,0,0,0,7.8,36.0,11.914245653908063,0.5139327360685026,721.72868931735,35.6,0,1,0,0.10808322163296229,0.5118084762212876,1.7319098457888493
TC-000802,34.25932908,Male,53.74659969,Month-to-month,84.47,4424.32,Fiber optic,Yes,15.34,2,421.5,4.1,Bank transfer,5,28/05/2024,1,3,0,0.3,69.0,1.5716343077926165,0.03721165639381121,4539.9752758142995,8.2,0,1,0,0.019092199479242008,0.181602935953593,4.989937255830473
TC-001289,25.44950091,Female,39.63268329,Two year,33.96,1392.11,Fiber optic,Yes,1.73,2,208.4,6.3,Credit card,4,30/06/2024,0,2,0,5.7,256.0,0.8568685534488826,0.05046340126318507,1345.9259245284002,12.6,0,0,0,0.024394623988046923,0.05094228504122497,6.136631330977621
TC-001559,64.39032853,Female,18.46453139,Month-to-month,59.03,985.8,Fiber optic,No,9.86,0,215.6,5.8,Credit card,4,01/06/2024,1,3,1,4.5,8.0,3.1969400551356206,0.0,1089.9612879517001,0.0,0,0,0,0.05988030026374518,0.16703371167203115,3.6523801456886327
TC-002225,32.25940443,Other,6.055124769,One year,54.15,469.84,DSL,Yes,36.95,0,395.0,3.5,Credit card,1,28/06/2024,0,0,1,1.6,148.0,8.9428380199906,0.0,327.88500624134997,0.0,0,0,1,0.11525200068108292,0.6823638042474608,7.294552169898431
TC-002488,41.31883173,Male,9.584325907,Month-to-month,51.83,529.93,DSL,No,9.34,1,355.4,5.2,Credit card,0,15/05/2024,1,2,0,11.6,116.0,5.407787725806098,0.10433701959880567,496.75561175981,5.2,0,0,0,0.0978053705206348,0.18020451475979163,6.857032606598495
TC-001667,27.01046652,Male,11.64102982,Two year,16.25,235.41,DSL,Yes,6.31,1,235.1,8.4,Bank transfer,4,20/06/2024,0,2,0,2.3,1.0,1.3959246090136723,0.08590305286237983,189.166734575,8.4,0,0,0,0.06902850346204495,0.3883076923076923,14.467692307692307
TC-004319,44.31740498,Male,35.38272817,One year,99.54,3374.32,Fiber optic,No,3.37,1,438.3,8.0,Credit card,2,06/05/2024,1,1,1,8.9,17.0,2.813236998621184,0.028262376920044036,3521.9967620418,8.0,0,1,0,0.029499276891344035,0.03385573638738196,4.403254972875226
TC-000257,61.00366724,Female,16.36278301,Month-to-month,42.63,873.96,No,Yes,6.43,2,117.6,6.0,Electronic check,2,29/06/2024,0,2,0,10.3,77.0,2.6053025316015606,0.12222859636882759,697.5454397163,12.0,0,0,0,0.048777976108746395,0.1508327468918602,2.758620689655172
TC-001860,45.90482758,Female,11.71390388,Month-to-month,65.1,767.49,No,Yes,84.45,2,239.7,4.4,Mailed check,1,30/06/2024,1,3,0,7.4,5.0,5.5574982232140355,0.17073727260258173,762.575142588,8.8,0,0,0,0.08482195207755149,1.2972350230414749,3.6820276497695854
TC-001752,52.16812979,Female,6.084880388,Month-to-month,72.39,526.21,No,Yes,9.23,1,248.1,5.1,Bank transfer,0,26/06/2024,1,3,0,19.1,18.0,11.896700573237299,0.164341767830326,440.48449128732,5.1,0,0,0,0.13756865129891108,0.12750379886724686,3.4272689598010775
TC-001152,18.0,Female,23.38728257,One year,82.66,2202.69,Fiber optic,Yes,18.4,4,275.4,5.3,Mailed check,4,23/06/2024,0,6,0,10.4,38.0,3.534399507620949,0.17103312400778847,1933.1927772361998,21.2,0,1,0,0.03752684217933527,0.22259859666102105,3.3317203000241955
TC-002940,36.11293341,Male,49.13247244,Month-to-month,43.03,2167.15,No,Yes,10.36,1,395.8,7.4,Bank transfer,0,19/03/2024,0,2,0,1.8,143.0,0.8757955352755294,0.020353138165826852,2114.1702890932,7.4,0,0,0,0.019855570680386684,0.2407622588891471,9.198233790378806
TC-000648,41.185577,Female,16.61138635,Two year,53.84,1005.69,DSL,No,14.3,0,124.6,3.7,Bank transfer,1,17/06/2024,1,4,0,10.2,28.0,3.2411503089265037,0.0,894.3570410840001,0.0,0,0,1,0.05353538366693514,0.26560178306092125,2.314264487369985
TC-004598,61.36910759,Male,10.59445635,Two year,97.03,1039.75,No,Yes,52.83,1,127.0,6.5,Credit card,2,15/06/2024,0,0,1,0.3,98.0,9.158563383953156,0.09438898674588432,1027.9800996405,6.5,0,1,0,0.09332050973791776,0.5444707822322993,1.3088735442646604
TC-003665,59.89102748,Female,34.43863915,Two year,17.7,605.76,DSL,Yes,8.54,2,299.25,8.4,Bank transfer,2,24/06/2024,0,0,0,1.0,18.0,0.5139575905687318,0.05807430401906575,609.563912955,16.8,0,0,0,0.029219492868462756,0.48248587570621465,16.906779661016948
TC-001766,29.35130107,Male,6.737891342,One year,34.94,272.91,Fiber optic,Yes,3.44,0,193.7,7.3,Mailed check,5,27/06/2024,1,7,0,2.0,1.0,5.185598613353239,0.0,235.42192348947998,0.0,0,0,0,0.12802755487156936,0.09845449341728678,5.543789353176875
TC-003527,39.03093407,Male,5.277143179,Month-to-month,59.99,368.33,Fiber optic,No,3.23,4,359.8,5.7,Mailed check,1,20/12/2023,1,1,0,1.6,15.0,11.36789318863391,0.7579858768884087,316.57581930821004,22.8,1,0,0,0.16287025221947712,0.053842307051175195,5.997666277712952
TC-002510,22.16313065,Female,26.68760348,Month-to-month,49.65,1313.03,No,Yes,2.46,7,285.4,8.1,Credit card,4,19/06/2024,0,2,0,3.0,22.0,1.8604143319653368,0.26229406492965474,1325.039512782,56.699999999999996,0,0,0,0.037813302057074095,0.04954682779456193,5.748237663645519
TC-003842,31.35316512,Female,7.496833951,Two year,101.01,881.86,Fiber optic,Yes,7.6,1,195.3,6.4,Credit card,0,22/05/2024,1,2,0,2.6,67.0,13.47368778076328,0.13338964241919887,757.25519739051,6.4,0,1,0,0.11454199079218924,0.07524007524007523,1.9334719334719335
TC-001316,22.32245651,Female,2.018318339,Two year,73.02,223.25,DSL,No,34.84,1,126.8,6.0,Credit card,5,15/06/2024,0,1,0,6.1,16.0,36.178633761103626,0.4954619797466945,147.37760511378,6.0,1,0,0,0.32707726763717804,0.4771295535469735,1.736510545056149
TC-001089,38.11436781,Male,8.394988434,Two year,80.16,807.64,DSL,Yes,10.85,2,390.2,5.9,Credit card,5,17/06/2024,0,0,0,0.9,32.0,9.548553953374034,0.2382373740861785,672.94227286944,11.8,0,0,0,0.09925214204348472,0.13535429141716568,4.8677644710578845
TC-004790,39.4461263,Male,21.80270287,Month-to-month,75.25,1433.61,DSL,Yes,24.52,4,368.6,5.9,Mailed check,3,14/05/2024,1,1,1,0.2,25.0,3.4514069401708083,0.18346349183632202,1640.6533909675002,23.6,0,0,0,0.05248986823473609,0.32584717607973424,4.898338870431894
TC-002513,50.23325753,Female,6.171093524,One year,69.69,403.03,DSL,No,13.85,1,140.2,6.0,Electronic check,1,03/06/2024,0,2,0,2.5,48.0,11.292974207726495,0.1620458345203974,430.06350768756,6.0,0,0,0,0.1729151676053892,0.1987372650308509,2.0117663940307073
TC-002993,43.08055292,Female,4.997921083,Two year,109.1,335.54,DSL,Yes,4.19,1,272.6,7.3,Bank transfer,3,04/05/2024,1,4,0,3.3,54.0,21.829076167507786,0.20008319126954893,545.2731901553,7.3,1,1,0,0.32514752339512426,0.03840513290559121,2.4986251145737857
TC-001351,24.44830461,Female,15.193228005,Month-to-month,37.13,3459.25,Fiber optic,Yes,11.02,1,423.2,6.4,Electronic check,2,26/06/2024,0,0,1,4.9,328.0,2.443851957449776,0.06581879766899476,564.1245558256501,6.4,0,0,0,0.010733540507335406,0.29679504443845944,11.3977915432265
TC-002548,33.52838994,Female,22.30607404,Month-to-month,73.08,1659.87,No,Yes,11.86,1,259.4,6.8,Electronic check,1,19/04/2024,1,1,1,2.3,4.0,3.2762376682221395,0.04483083837195046,1630.1278908431998,6.8,0,0,0,0.044027544325760455,0.16228790366721402,3.549534756431308
TC-000113,42.90345315,Male,56.98063562,Month-to-month,91.75,5109.33,Fiber optic,Yes,0.01,1,213.4,5.7,Mailed check,5,30/06/2024,0,0,0,10.1,145.0,1.6101961482471787,0.017549821779260805,5227.973318135,5.7,0,1,0,0.0179573447007729,0.00010899182561307902,2.3258855585831064
TC-003198,18.0,Male,37.64755318,One year,70.55,2587.83,Fiber optic,Yes,11.65,1,52.3,8.4,Credit card,2,14/06/2024,0,0,0,0.4,92.0,1.8739597673901205,0.02656215120326181,2656.0348768490003,8.4,0,0,0,0.02726222356182593,0.16513111268603828,0.741318214032601
TC-000264,26.63418538,Female,13.52372259,Two year,75.76,890.08,Fiber optic,No,21.42,3,242.6,6.7,Mailed check,4,26/06/2024,0,2,1,0.4,97.0,5.602007841836395,0.22183241189954045,1024.5572234184,20.1,0,0,0,0.08511594463419019,0.2827349524815206,3.2022175290390704
TC-001394,44.04802997,Male,1.505860749,One year,45.02,33.48,Fiber optic,Yes,18.33,2,192.2,6.8,Electronic check,2,25/04/2024,0,4,0,1.3,13.0,29.896522656491662,1.328144054042277,67.79385091998,13.6,1,0,0,1.34468339307049,0.40715237672145704,4.26921368280764
TC-002624,63.15688718,Male,28.92111863,Month-to-month,59.24,1679.5,No,Yes,13.37,2,454.0,3.9,Bank transfer,3,29/06/2024,1,4,1,12.0,58.0,2.048330175533048,0.06915361835020419,1713.2870676411999,7.8,0,0,1,0.035272402500744274,0.22569209993247805,7.6637407157326125
TC-001187,27.2626891,Female,38.75596886,Month-to-month,32.47,1274.45,No,No,10.5,0,275.8,7.8,Electronic check,1,17/06/2024,1,2,0,0.5,4.0,0.837806432276094,0.0,1258.4063088842001,0.0,0,0,0,0.025477657028522106,0.32337542346781645,8.493994456421312
TC-004120,26.40290203,Female,27.06776376,Two year,43.09,1189.37,DSL,Yes,33.31,2,181.1,6.4,Bank transfer,5,21/06/2024,0,2,0,8.8,75.0,1.5919305481628752,0.07388863068753192,1166.3499404184,12.8,0,0,0,0.036229264232324684,0.7730331863541425,4.202831283360408
TC-000057,29.41173715,Male,45.90316497,Month-to-month,28.26,1233.98,Fiber optic,Yes,1.47,1,359.6,6.2,Bank transfer,3,12/06/2024,1,4,1,7.3,83.0,0.6156438236550642,0.021784990221339853,1297.2234420522,6.2,0,0,0,0.02290150569701292,0.05201698513800424,12.724699221514507
TC-001310,49.12047349,Male,21.72538633,One year,89.39,2122.82,No,Yes,2.02,0,278.5,6.3,Credit card,5,06/06/2024,0,1,0,0.8,95.0,4.114541331610925,0.0,1942.0322840387,0.0,0,1,0,0.04210908131636219,0.02259760599619644,3.1155610247231236
TC-000696,37.35680341,Female,10.28595612,Month-to-month,29.91,147.85,DSL,No,5.78,5,199.2,6.2,Bank transfer,3,15/06/2024,1,6,1,4.0,89.0,2.9078482983067597,0.4860996820974189,307.6529475492,31.0,0,0,0,0.20229962800135273,0.19324640588431963,6.659979939819458
TC-004247,44.46442148,Female,52.26321534,Two year,65.65,3512.08,DSL,Yes,16.42,3,386.6,8.1,Bank transfer,0,17/03/2024,0,1,1,2.1,197.0,1.2561416203138642,0.05740174959545457,3431.0800870710004,24.299999999999997,0,0,0,0.018692626591649397,0.25011424219345013,5.888804265041888
TC-003961,31.02552392,Male,16.32359996,Two year,91.12,1458.66,Fiber optic,No,12.75,1,513.8,7.0,Electronic check,4,26/05/2024,0,2,0,1.8,166.0,5.582102000985327,0.06126099649896101,1487.4064283552,7.0,0,1,0,0.062468292816694776,0.13992537313432835,5.638718173836698
TC-001790,62.10675669,Female,15.69039545,Month-to-month,29.65,605.21,Fiber optic,Yes,28.77,4,179.7,9.4,Credit card,0,24/06/2024,1,5,1,1.3,26.0,1.889691059379896,0.2549330265605256,465.2202250925,37.6,0,0,0,0.04899125923233257,0.9703204047217538,6.06070826306914
TC-002347,34.81743816,Male,17.68305462,One year,100.08,1755.04,DSL,No,14.4,1,262.5,3.7,Mailed check,0,23/06/2024,0,0,0,4.0,201.0,5.659655650602747,0.056551315453664534,1769.7201063696,3.7,0,1,1,0.05702434132555383,0.14388489208633093,2.6229016786570742
TC-004320,36.95171115,Female,15.193228005,One year,59.9,4849.48,DSL,Yes,8.94,2,277.8,6.0,Electronic check,5,27/06/2024,0,1,0,2.6,88.0,3.9425459803727865,0.13163759533798952,910.0743574995,12.0,0,0,0,0.012351839784884154,0.14924874791318865,4.637729549248748
TC-000320,40.04785418,Female,12.53096307,One year,36.55,372.03,Fiber optic,Yes,38.97,0,321.0,4.8,Credit card,1,20/05/2024,0,0,0,2.7,119.0,2.916775015282205,0.0,458.0067002085,0.0,0,0,0,0.09824476520710695,1.0662106703146375,8.78248974008208
TC-002331,37.59049579,Male,30.82974243,Month-to-month,33.77,1014.86,Fiber optic,Yes,6.06,1,409.7,5.4,Bank transfer,3,26/03/2024,1,6,1,8.9,52.0,1.095370812022707,0.03243621000955602,1041.1204018611002,5.4,0,0,0,0.03327552568827228,0.17944921527983415,12.13206988451288
TC-001590,43.29215825,Male,35.64717619,Month-to-month,50.32,1982.76,Fiber optic,Yes,14.71,0,236.9,7.6,Credit card,3,28/05/2024,0,2,1,1.5,78.0,1.4116125140402038,0.0,1793.7659058808001,0.0,0,0,0,0.025378764953902642,0.292329093799682,4.707869634340223
TC-000683,34.13219601,Male,16.37933013,Month-to-month,71.01,1019.66,Fiber optic,Yes,12.27,2,282.0,6.9,Electronic check,1,21/06/2024,1,6,0,11.6,5.0,4.3353421316015694,0.12210511566262693,1163.0962325313,13.8,0,0,0,0.06964086067904988,0.1727925644275454,3.9712716518800164
TC-003738,39.60956652,Male,42.36016897,Two year,38.65,1793.23,No,Yes,3.85,3,306.9,4.2,Credit card,0,21/05/2024,0,2,0,0.7,119.0,0.9124137353505934,0.07082124724584167,1637.2205306904998,12.600000000000001,0,0,0,0.021553286527662373,0.09961190168175939,7.940491591203105
TC-003280,50.31086657,Male,36.08493637,One year,24.96,1021.41,Fiber optic,No,2.38,2,383.3,5.0,Electronic check,5,26/04/2024,0,2,0,0.1,67.0,0.6917013721202246,0.05542478943271031,900.6800117952,10.0,0,0,0,0.024436807941962582,0.0953525641025641,15.356570512820513
TC-000480,58.79362367,Male,54.53740175,One year,38.09,2168.56,Fiber optic,Yes,5.45,0,333.5,7.9,Electronic check,0,01/05/2024,0,3,0,1.5,187.0,0.6984197775795215,0.0,2077.3296326575,0.0,0,0,0,0.01756465119710776,0.14308217379889734,8.755578892097663
TC-003977,49.59361484,Female,2.372667053,Month-to-month,73.19,130.04,DSL,No,40.09,2,230.8,5.9,Electronic check,0,30/06/2024,1,2,0,4.2,154.0,30.8471430525655,0.842933271008758,173.65550160906997,11.8,1,0,0,0.5628268225161489,0.5477524251946988,3.153436261784397
TC-004194,18.0,Female,5.527412645,Two year,83.7,472.48,Fiber optic,Yes,45.85,0,254.4,6.3,Mailed check,5,17/06/2024,1,7,1,0.7,7.0,15.142708781786636,0.0,462.64443838650004,0.0,1,1,0,0.17715035557060616,0.5477897252090801,3.039426523297491
TC-000287,39.72322357,Male,12.0872962,One year,59.21,676.67,Fiber optic,No,7.91,1,385.9,4.8,Bank transfer,0,23/04/2024,1,4,1,9.2,35.0,4.898531401919314,0.08273148795675248,715.6888080020001,4.8,0,0,0,0.08750203200969454,0.13359229859820976,6.517480155379158
TC-001966,43.34371022,Male,66.00548072,One year,107.87,7060.31,DSL,Yes,22.52,2,187.1,3.2,Mailed check,4,21/06/2024,1,1,0,7.6,74.0,1.6342582286097167,0.030300514111610583,7120.0112052664,6.4,0,1,1,0.015278365964100727,0.20876981551867987,1.7344952257346804
TC-003115,47.83468094,Female,55.18838425,Month-to-month,45.4,2499.62,No,No,7.8,2,499.9,9.6,Credit card,2,25/06/2024,0,0,0,0.8,110.0,0.8226368758023569,0.03623950994724039,2505.55264495,19.2,0,0,0,0.018162760739632425,0.17180616740088106,11.01101321585903
TC-002460,49.08003406,Female,14.40881491,Month-to-month,59.62,872.31,No,No,55.48,1,354.7,9.7,Credit card,4,18/06/2024,0,2,0,4.3,44.0,4.137744871621784,0.06940196027544086,859.0535449342,9.7,0,0,0,0.06834726186791393,0.930560214693056,5.949345857094935
TC-001783,19.42919439,Female,15.08533424,Month-to-month,38.94,747.36,Fiber optic,Yes,28.23,3,478.0,6.0,Mailed check,4,22/06/2024,1,5,1,2.7,103.0,2.5813150295833283,0.19886864634694365,587.4229153056,18.0,0,0,0,0.0521034039820167,0.7249614791987674,12.275295326142784
TC-003297,67.14589541,Male,7.718230965,Month-to-month,75.75,575.57,DSL,No,3.32,1,254.8,6.0,Electronic check,2,29/04/2024,1,1,1,9.0,14.0,9.814425137509474,0.12956336815194025,584.65599559875,6.0,0,0,0,0.1316086661917751,0.04382838283828382,3.3636963696369637
TC-003839,27.47931362,Male,15.193228005,Month-to-month,33.34,3920.1,Fiber optic,No,0.73,2,311.7,7.0,Credit card,5,02/06/2024,0,4,0,12.2,55.0,2.1943987142842856,0.13163759533798952,506.54222168670003,14.0,0,0,0,0.00850488507946226,0.021895620875824834,9.349130173965206
TC-001599,42.31190562,Female,4.079414417,Month-to-month,90.47,514.84,Fiber optic,Yes,24.74,3,346.1,8.3,Credit card,3,18/05/2024,0,3,0,0.6,100.0,22.177202596281358,0.7353996660643758,369.06462230599,24.900000000000002,1,1,0,0.17572449693108538,0.2734608157400243,3.8255775395158618
TC-004916,45.17094851,Female,11.0480931,Month-to-month,92.37,1104.66,DSL,Yes,3.63,1,489.4,6.2,Electronic check,1,06/06/2024,1,3,1,25.2,24.0,8.360718828482717,0.09051335745894465,1020.5123596470002,6.2,0,1,0,0.08361848894682526,0.039298473530367,5.298257009851683
TC-002125,42.33698839,Female,9.483961416,Month-to-month,89.86,831.17,Fiber optic,Yes,31.04,7,148.6,4.8,Electronic check,3,24/01/2024,1,2,0,3.3,5.0,9.474943650487749,0.7380881989028961,852.22877284176,33.6,0,1,0,0.10811266046657123,0.3454262185622079,1.6536835076786112
TC-000737,45.84044601,Male,1.0,Month-to-month,53.66,327.27,DSL,Yes,30.04,1,104.6,3.5,Mailed check,3,01/06/2024,1,1,1,10.0,12.0,53.66,1.0,53.66,3.5,1,0,1,0.16396247746509,0.5598210957882968,1.9493104733507267
TC-003210,48.76837979,Female,11.80529706,Month-to-month,55.41,442.68,Fiber optic,No,21.54,2,251.0,7.4,Credit card,1,24/06/2024,1,3,0,11.2,93.0,4.6936557139037385,0.16941547424305137,654.1315100945999,14.8,0,0,0,0.12516942260775277,0.3887384948565241,4.529868254827648
TC-000337,29.61754205,Male,9.296134673,Two year,68.0,810.66,No,Yes,26.57,1,315.0,5.2,Credit card,3,30/05/2024,0,2,0,7.0,58.0,7.3148682104941365,0.10757159133079612,632.137157764,5.2,0,0,0,0.08388226876865763,0.39073529411764707,4.632352941176471
TC-002705,45.73962893,Female,9.370932756,Month-to-month,118.0,916.45,Fiber optic,Yes,26.77,4,119.5,6.5,Mailed check,4,28/06/2024,1,3,1,1.1,14.0,12.59212962812557,0.42685185180086677,1105.770065208,26.0,0,1,0,0.12875770636695946,0.22686440677966102,1.0127118644067796
TC-002827,60.70337573,Female,15.193228005,Two year,90.52,8640.46,No,No,45.99,2,193.2,2.8,Mailed check,0,29/03/2024,0,2,0,1.0,42.0,5.957917564997406,0.13163759533798952,1375.2909990126,5.6,0,1,1,0.010476294086194486,0.5080645161290323,2.1343349536014142
TC-004921,66.95599248,Female,9.464355871,One year,87.32,15.87,Fiber optic,Yes,10.36,1,354.3,8.9,Bank transfer,3,02/05/2024,0,1,0,3.1,259.0,9.226195759138735,0.10565959412664608,826.42755465572,8.9,0,1,0,5.5022054190296155,0.11864406779661017,4.057489693082914
TC-004449,42.22774414,Female,15.193228005,Month-to-month,102.32,953.64,Fiber optic,No,5.31,1,182.8,4.7,Electronic check,3,28/06/2024,1,7,0,5.8,20.0,6.734579377491544,0.06581879766899476,1554.5710894715999,4.7,0,1,0,0.1072941571242817,0.05189601250977326,1.7865519937451135
TC-001072,49.15561241,Male,16.6178752,Month-to-month,73.01,1311.78,Fiber optic,No,1.95,3,375.9,6.0,Bank transfer,3,17/06/2024,0,0,0,2.9,30.0,4.3934618067176245,0.1805284950027787,1213.2710683520002,18.0,0,0,0,0.055657198615621524,0.026708670045199286,5.148609779482262
TC-004537,45.25024678,Male,13.37790096,Month-to-month,30.68,655.21,Fiber optic,Yes,11.14,5,96.9,7.1,Electronic check,2,21/06/2024,1,4,0,6.3,41.0,2.2933343647656965,0.37375071133730386,410.4340014528,35.5,0,0,0,0.04682468216297065,0.36310299869621904,3.158409387222947
